tree_code,area_b,area_s,area_u,eccentricity_b,eccentricity_s,eccentricity_u,ellipse_aspect_ratio_b,ellipse_aspect_ratio_s,ellipse_aspect_ratio_u,ellipse_center_0_b,ellipse_center_0_s,ellipse_center_0_u,ellipse_center_1_b,ellipse_center_1_s,ellipse_center_1_u,hu_moment_0_b,hu_moment_0_s,hu_moment_0_u,hu_moment_1_b,hu_moment_1_s,hu_moment_1_u,hu_moment_2_b,hu_moment_2_s,hu_moment_2_u,hu_moment_3_b,hu_moment_3_s,hu_moment_3_u,hu_moment_4_b,hu_moment_4_s,hu_moment_4_u,hu_moment_5_b,hu_moment_5_s,hu_moment_5_u,hu_moment_6_b,hu_moment_6_s,hu_moment_6_u,kurtMaj_b,kurtMaj_s,kurtMaj_u,kurtMin_b,kurtMin_s,kurtMin_u,lenMaj_b,lenMaj_s,lenMaj_u,lenMin_b,lenMin_s,lenMin_u,major_axis_b,major_axis_s,major_axis_u,max_ax_length_b,max_ax_length_s,max_ax_length_u,minor_axis_b,minor_axis_s,minor_axis_u,perimeter_b,perimeter_s,perimeter_u,skewMaj_b,skewMaj_s,skewMaj_u,skewMin_b,skewMin_s,skewMin_u,varMaj_b,varMaj_s,varMaj_u,varMin_b,varMin_s,varMin_u,Leaf.sequenced,Nut.sequenced,Nut.presence.in.our.lab,Year,Nuts.sampled.by.Ferrero,Leaves.sampled.by.Ferrero,Garden.number,Plant.number,Duplicates.and.low.quality,Nut.weight,Nut.roundness.index,Shell.thickness.A,Kernel.roundness.index,Leaf.out.2015,Leaf.out.2016,Number.of.suckers,Vigor,Habit,Involucre.length.nut.length,Nut.cluster,Nut.shape,Nut.cross.section,Nut.shape.apex,Nut.apex.prominence,Size.pistil.scar,Nut.color,Size.basal.scar,Curvature.basal.scar,Nut.stripes,Shell.thickness.B.categories,Kernel.blanching.categories,Paste.protein.percentage,Paste.sugar.percentage,Paste.fat.percentage,Hexanal_D,Heptanal_M,Heptanal_D,Octanal_M,Octanal_D,Nonanal_M,Heptenal_2_M,Heptenal_2_D,Octenal_2_M,Filbertone_M,Filbertone_D,Benzaldehyde_M,furan_2_acetyl_M,phenylacetaldehyde_M,pyr2M_D,pyr25DM_M,pyr25DM_D,pyr2E_M,pyr26DM_M,pyr2E36DM_M,pyr235TRI_M,pyr2E6M_M,pyr2E5M_M,Pentanol_D,Pentanol_T,Hexanol_M,Hexanol_D,Heptanol_M,Octanol_M,Nut.average.size,Nut.perimeter,Nut.maximum.caliber,Nut.minimum.caliber,Nut.circularity
IT_TR26,79671.75,125071.625,96275.0,0.3558519664621982,0.7012320455532814,0.5397958847769864,1.0702370695133014,1.412690805655048,1.1907806981233857,927.9288330078125,1540.5442504882812,2255.8858642578125,237.4711303710938,789.5869445800781,211.07049560546875,0.1599536317590243,0.169956151242187,0.1620743099529157,0.00015272297108569004,0.0033951478501312,0.00080387879206605,2.7782726466072095e-05,1.9555884845902283e-05,3.949065868620335e-05,6.651964084780743e-08,7.097109855063365e-07,2.823613438128897e-07,1.5181000866540418e-13,3.2426652939425322e-12,-1.223436478942417e-12,8.959787405666283e-10,4.189167063101354e-08,-7.560364093168312e-09,-6.396137461576665e-14,4.436118847618127e-16,-6.652877677192548e-13,-0.985723663050402,-1.0385846440640938,-0.997883161953312,-0.9862161074162177,-1.0370363506893452,-0.9973350177353962,334.29356466531453,476.8676294214716,385.43262940032855,309.5721320666828,327.52001423915357,321.6057275267492,329.3846130371094,476.4170379638672,383.1692352294922,316.8411303106618,477.1616210731727,362.63185379430547,307.8511505126953,337.9823913574219,321.7732238769531,1094.9072424173355,1370.915121525526,1184.141258776188,-0.03451414685038995,-0.007655831494026626,0.0194360798774146,-0.0112764136060384,0.0008716924916120248,-0.0624665841901766,6881.98413946,14256.767570760683,9203.508488664276,5932.791282754063,7085.314012140168,6482.980307625598,1.0,0.0,1.0,2022.0,1.0,1.0,,,0.0,2.5,0.67,,,7.0,7.0,3.0,7.0,5.0,7.0,1.0,4.0,,,,,2.0,,,,3.0,3.0,16.61,4.94,65.22,2.608802,0.7422328,0.18433742,0.2142465,0.053714216,0.4480254,0.2887139,,,1.1951413,1.372154,0.3167918,0.080571325,,0.7159861,1.4685955,0.458402,0.2295062,0.1745712,0.054934993,0.1941036,0.2704023,0.14832448,1.174388,0.071415493,0.4211683,0.04638955,0.07568821,,177.922,55.162,19.601,11.927,0.73478369
IT_TR28,97507.0,108063.25,83482.75,0.6087927671473959,0.46198525337831375,0.5852014096796425,1.2610612529906617,1.1328576209989745,1.2342674731138734,688.6476745605469,1244.7981185913086,1794.978271484375,328.41107177734375,884.7697601318359,356.50889587402344,0.16374847571772,0.16099783283448513,0.16325533367855674,0.00144541347738365,0.00038287321172285,0.00118768673139375,8.67883424101011e-06,4.728881881727744e-05,3.2259391209812284e-05,1.207160489462697e-07,1.7706725212649825e-07,5.280689061169107e-07,5.645215489356816e-14,-7.07697712398845e-14,3.645193053305065e-12,4.3533463173457203e-10,-9.478259983749375e-10,1.448950876401213e-08,-1.411674421505332e-13,7.010818399505502e-13,1.87080747649784e-12,-0.9940371310169027,-0.979347844112493,-0.9700524525812496,-0.9940831920058096,-0.9805984347232324,-0.9688218620700778,399.6908478834784,401.9791436400169,370.1296143429071,314.9729345676597,352.39330815934306,297.0938508508982,395.8463592529297,394.9804992675781,363.1676788330078,360.9043777720441,399.5155422461792,318.81339703328047,314.08140563964844,349.0521469116211,294.1056823730469,1190.1118204593658,1267.8016830086708,1102.7062311172485,0.01799215207211305,0.012293061660139774,-0.0362337544180826,-0.0027197280428574513,-0.026851481102421623,-0.0139359650491763,9871.723492307514,9765.528235622192,8297.955424794323,6172.643133461851,7712.290349190855,5410.245852310074,1.0,1.0,1.0,2022.0,1.0,1.0,,,0.0,2.05,0.86,,,5.0,5.0,7.0,5.0,7.0,7.0,4.0,3.0,,,,,2.0,,,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.811,42.665,13.888,9.9,0.709750893
IT_TR29,109895.75,124490.125,129678.25,0.6002826376636115,0.45404792357136337,0.6535707747511865,1.2541944190892194,1.1466613160130459,1.3218151564210534,956.606689453125,1563.036880493164,2198.0099487304688,368.4265594482422,931.7273406982422,401.9950256347656,0.16374242273497905,0.16155262942926063,0.1659074246279423,0.00140733881923205,0.0006057091218728548,0.00210293593086635,9.92982737255804e-06,3.439809936064941e-05,1.8261001696578147e-05,9.150839380257539e-08,1.7581139631145347e-08,3.456041858486834e-07,8.75521822723246e-14,1.224999719066211e-14,5.813018250723084e-13,1.5002179726404843e-09,-3.180527248600598e-11,4.592318901144603e-09,1.3835970673098718e-13,-1.5817967272643964e-15,1.5426199992068933e-12,-1.0219035878018434,-1.0247560383055538,-1.0231615161699188,-1.0159166103852701,-1.021875021712354,-1.0200433815984142,414.56170726078346,423.48540412605564,466.44962947939723,325.5908330585188,375.6243757508709,350.3478446305403,416.98374938964844,427.72132110595703,468.92665100097656,405.33694142941795,418.0573682440865,450.3180145559967,331.0317077636719,373.25940704345703,354.7814178466797,1256.8899948596954,1366.0780718028545,1408.2869643568993,0.0174893088589222,0.013041552029054975,0.0196998739533049,0.009788665303861698,0.007543249917045851,0.01886482692861475,11182.532725601064,11462.649747749958,13777.972728897817,6932.954976179825,8756.086692673107,7832.3976750916445,1.0,1.0,1.0,2022.0,1.0,1.0,,,0.0,2.6,0.97,,,4.0,4.0,7.0,7.0,5.0,5.0,4.0,1.0,,,,,2.0,,,,7.0,5.0,15.62,3.07,69.8,2.827931,0.9210767,0.2887139,0.3894281,0.06164927,0.5060123,0.3601294,0.060428493,,0.773973,0.4510773,0.2447659,0.079960935,,0.8789599,1.3318684,0.35890862,0.22035036,0.15503876,,0.1489349,0.2124153,,1.4539461,0.114753098,0.480376,0.051272661,0.08606482,,147.643,48.164,14.881,13.031,0.799793057
IT_TR3,79644.25,92625.625,86569.25,0.41727370724304924,0.5884880250370977,0.5237436334766155,1.1005422701500764,1.236935388908679,1.1766176114640077,961.6279907226562,1570.3100891113281,2198.866455078125,350.86695861816406,902.226806640625,351.4438781738281,0.1603578218485238,0.16478615964671325,0.1617628860798366,0.0002630551734687,0.00097910993666905,0.0007213372390216001,3.634656981495704e-05,0.00022849715993055,3.059955846790004e-05,7.954100189650021e-08,5.593269871735455e-06,9.768716019616234e-08,-1.6124836210560088e-13,2.4409713117535205e-10,-2.0933739530935476e-13,-1.2333696097235202e-09,1.7262180512535905e-07,-2.221158695546936e-09,3.1414360493106254e-15,-2.6340170583885263e-11,5.992316425533648e-14,-0.9887629743839437,-0.8867719378468972,-0.9817934641887534,-0.98783411170971,-0.9218332379923851,-0.9828167166179009,338.1272721718392,402.40173500427557,364.6459621805317,306.01096327302537,321.8455597732797,308.5945013838713,334.48828125,385.14976501464844,360.40455627441406,319.4957481741657,403.28925678207185,330.7389812914025,303.9486541748047,311.38993072509766,306.28216552734375,1065.6229699254036,1185.0988878309727,1113.392523944378,0.0034071282781375006,-0.1739115774165768,0.0107158017585149,-0.012536476108731504,-0.004470995332747224,0.054602486730457145,7069.599115224781,9123.08578144322,8196.056300020055,5774.579107426684,6215.524086905523,5884.090406295855,1.0,0.0,1.0,2022.0,1.0,1.0,,,1.0,,,,,2.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.958,47.39,16.422,10.168,0.671221197
IT_TR30,74890.25,90743.875,76028.25,0.5679299992849896,0.5148835716327772,0.5946715683156882,1.2149769155639107,1.170588091397732,1.2481735378334,939.6709899902344,1551.461441040039,2199.6306762695312,362.89073181152344,925.759521484375,385.7266845703125,0.16265639614424546,0.1618662618177449,0.16392947172713868,0.00104967842722185,0.0005742821042884251,0.00132854998521695,2.2022346273034592e-05,5.3639157204023066e-05,6.341442193281491e-05,1.887590407605834e-07,7.229895383162379e-07,4.686188599526806e-07,-5.942977548664797e-13,6.755064808722622e-12,-7.90833404868765e-14,-4.820603412919941e-09,1.672533266674733e-08,-4.521647865056658e-09,-1.510963016616996e-13,-5.493191816010407e-13,3.2313778161406406e-12,-1.0019384872314248,-0.9494093956409538,-0.9831539311966793,-1.0014213076831877,-0.9728460488224439,-0.9874418664189573,343.4850493071214,384.05503986363254,353.16620549816014,279.40074459780624,318.91296778842025,280.87638157469064,341.0478515625,368.6883010864258,347.68743896484375,323.69619151338884,385.64290448551117,334.4725888790747,280.6853332519531,315.57232666015625,279.0047912597656,1039.238194108009,1187.1369461119175,1075.836172759533,0.01531085119297055,0.07481541112432624,0.04065741584987985,-0.031436088687162196,-0.008525926836396476,0.0681069386585369,7343.068998384637,8426.533962945858,7623.733355432792,4909.765342495812,6334.3971316434845,4908.7686946681615,1.0,1.0,1.0,2022.0,1.0,1.0,,,0.0,,,,,3.0,3.0,9.0,,,,,,,,,,,,,,,,15.62,3.07,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.646,43.232,14.128,10.382,0.770829126
IT_TR31,96590.25,140900.25,89962.75,0.3934237539165557,0.7196983119442327,0.592748305609663,1.1033763525076061,1.4575585264431443,1.2427863024225765,1001.0319519042969,1590.6826477050781,2204.7603149414062,383.8052215576172,873.7707366943359,356.93983459472656,0.16027414557762776,0.17240233465695917,0.16318656516834407,0.00032018270702923493,0.003912358375991175,0.001153538766982,4.6500252198038195e-06,0.00013012783814757438,3.545881486253388e-05,1.4034319540012597e-08,4.7884503796380924e-06,4.795176289601196e-07,-1.3000935861684483e-15,2.0937293394306927e-10,2.230629510249016e-12,-3.165696383388105e-11,3.053228131287612e-07,8.92565955595195e-09,-5.082030372800548e-15,-2.590919579380808e-11,2.648181586180879e-12,-1.0240014838566578,-1.030861573476896,-0.9914778606915404,-1.0246413277631252,-1.034809237115205,-0.9912292839018711,362.868210814094,511.6720931040352,380.1299385780476,332.5466388628643,345.78797733330475,306.616936852812,367.42347717285156,517.6864700317383,377.6192016601563,361.39034557430114,513.2528789694961,366.6533190489274,334.3830871582031,355.2333221435547,303.69834899902344,1178.2037044167519,1498.124013543129,1175.7478590607643,0.00846018622268415,0.09629218782387948,0.0453007498208762,0.0005811051595579503,0.024679078404311352,0.022091183342393548,8482.676956767029,16619.90665566962,8915.60833703131,7070.521776143569,7811.248471145587,5849.726346916572,1.0,0.0,1.0,2022.0,1.0,1.0,,,0.0,,,,,6.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.599,55.988,19.131,12.525,0.687914888
IT_TR32,95226.0,120940.375,89859.0,0.5930995994136081,0.5266475169848082,0.6927961192699731,1.245133942177755,1.1891224399736289,1.3902779239321736,783.5326538085938,1320.9210357666016,1808.998291015625,220.7225341796875,587.7427139282227,951.9664611816406,0.1632118673972088,0.16277867604099655,0.16836583052290535,0.00125949164611435,0.000786861582944975,0.00289902012976695,7.721697807100356e-06,8.958511191387498e-05,3.0345741178987422e-05,9.620525201859539e-08,2.2960233903773744e-06,8.420024160122533e-07,-2.0272533438065732e-14,6.850770930825442e-11,4.012452928669355e-12,-9.824399075408288e-10,8.81696570537976e-08,2.0334028433768756e-08,-1.4458919220885736e-13,1.3165318244172697e-12,2.0568148367508522e-12,-0.9890648038710987,-0.9374720310563559,-0.9815374349899348,-0.9867307639556873,-0.9554337357314462,-0.9789193143740553,392.64434851249905,443.95175323788607,403.9769435673869,317.3739071538515,368.2601184680882,292.4821476595192,388.9785614013672,428.37428283691406,399.37843322753906,372.0068461732807,445.6628950793928,374.4555261871344,312.53526306152344,361.93961334228516,287.5810546875,1193.01131772995,1349.7948466539383,1160.2123254537582,0.01274371377201245,-0.0912964692633441,-0.02505523949579745,-0.0245904463080617,0.01400337995564925,0.00871307539726175,9491.613032375928,11390.594346369435,10007.174492018503,6131.68569293672,8358.031319465343,5196.1936451214715,1.0,0.0,1.0,2022.0,1.0,1.0,,,0.0,,,,,5.0,5.0,7.0,,,,,,,,,,,,,,,,14.9,3.79,67.8,3.214918,0.9638039,0.34425927,0.3369346,0.060428493,0.6506745,0.403467,0.068973937,0.06714277,1.0071416,0.9503754,0.3143502,0.089116765,,0.8337911,1.2366477,0.34486967,0.20386987,0.139779037,,0.1190258,0.1886101,,1.5394006,0.13855826,0.7178172,0.1092596,0.0982726,,153.745,52.408,17.073,11.69,0.703421587
IT_TR33,98391.25,93023.75,95037.75,0.5122235517151634,0.36365274762083727,0.5388929514515929,1.1669327811290433,1.0831984585661687,1.1876400382668537,1833.0271606445312,1304.3695526123047,804.3334350585938,912.3861694335938,594.4953994750977,258.4303436279297,0.16141537631754793,0.16045208294799523,0.16189251766159096,0.0006278593387670499,0.00024141228711259204,0.00075983819657955,2.691191928289769e-05,1.716184952221825e-05,3.001879868787511e-05,1.9853070860700924e-07,7.524969913270485e-08,2.1863446820469899e-07,3.016332192819999e-13,-2.6964818502549784e-14,1.720460509593803e-13,2.943892607441113e-09,-9.038860201669173e-10,5.516387973260168e-10,-4.711092223463904e-14,-1.8997094644740758e-14,7.432956551520563e-13,-0.9998933537194188,-1.016811803755043,-0.9803678170876602,-0.9988505043800462,-1.0078206017765332,-0.9817133444884361,384.21167140725004,356.93245959977287,385.34720816054414,329.0531538465983,335.71022224878334,323.20033811012087,383.0998077392578,359.21817779541016,380.20872497558594,347.3880598962145,361.69456634984897,336.74285353466416,328.389892578125,331.3804168701172,320.15858459472656,1185.9488714933395,1247.7306145727634,1182.132636487484,0.03892610881712525,-0.0008982562662057589,-0.00043861205279439874,-0.02634578151523825,-0.022561697949226925,-0.03525223406830775,9204.413268945316,8110.461446793061,9042.105579161045,6758.3433050237745,6903.797233440318,6423.140169265165,1.0,1.0,1.0,2022.0,1.0,1.0,,,1.0,,,,,6.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.602,45.847,13.625,11.342,0.697098291
IT_TR34,117537.75,111028.375,119205.75,0.5701405557432779,0.3810164314336525,0.63906711755465,1.220174247771595,1.099428160634139,1.3002154714684737,946.8270874023438,1590.5595703125,2223.5637817382812,257.77075958251953,493.47929763793945,711.0269165039062,0.16258392594227095,0.16072208397376014,0.16515283168115874,0.0010697245492773,0.0003262796921856205,0.00184330919364015,1.7103462179430535e-06,2.5666604284387358e-05,2.6749177876024854e-05,1.8978246647695574e-08,5.98741668476517e-08,5.156155666463195e-07,1.46530808683805e-15,3.3074554460415126e-14,1.9352674234971185e-12,2.2890426937015708e-10,-1.5870751597680384e-10,1.909777366487267e-08,2.4529011118747475e-16,3.132836132809219e-14,9.913679891237072e-13,-1.0060397572347357,-0.9974264982074841,-1.0015535718020487,-1.0044213334978285,-0.9915589386390229,-1.0016500648629791,428.9152719945034,397.81485316043796,448.52415398947585,351.5012697595341,364.76939335706106,339.23503095114825,427.7846984863281,395.9621047973633,445.09864807128906,397.2787475119146,394.7356204128744,427.21670168551486,350.43348693847656,359.84383392333984,342.2695770263672,1306.8016831874847,1303.0425379872322,1327.831121861935,0.0024238322954199497,-0.026007212116786253,0.0506995315564163,-0.0081659066024405,-0.0237964092863322,0.019308764572819898,11521.683973627822,9883.133862061155,12454.666586583062,7683.401728941137,8058.570440684822,7323.71682358897,1.0,0.0,1.0,2022.0,1.0,1.0,,,0.0,2.94,0.97,,,5.0,4.0,4.0,5.0,3.0,7.0,2.0,1.0,,,,,2.0,,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.333,42.581,13.919,10.196,0.743894623
IT_TR35,83116.75,101600.0,79818.5,0.49928737792105293,0.596692892420646,0.5996182334305901,1.1542121269063925,1.2468928329791484,1.2662050125753699,994.6823425292969,1574.4459075927734,2217.587646484375,374.09442138671875,844.7581176757812,341.11341857910156,0.16114134731206475,0.16327205524670277,0.1640847151916453,0.00048334038467789996,0.001114309785731925,0.0015212537577579,4.3318463549785316e-05,4.2953663573551054e-05,1.959800359579134e-05,2.426870474155518e-07,1.063010437369448e-06,2.1459714910950416e-07,9.62029458088009e-13,1.710364525317121e-11,4.635584124831151e-13,4.766957366567175e-09,3.2239250824349605e-08,5.647516285908932e-09,4.303421368507998e-13,-4.321509543036906e-12,-2.291681774940877e-13,-0.9854684916939822,-0.9646274672458798,-0.9758641547775082,-0.9895731172638442,-0.9795729779899762,-0.9754682544409501,351.40821045976065,410.14372473384935,364.8468610289059,306.8079745436629,326.58748037524833,289.58763228573935,349.89788818359375,401.4314880371094,358.6030578613281,328.4531394749479,410.61254974837226,357.5245943260204,303.1532440185547,322.0503692626953,284.34783935546875,1127.463590145111,1266.8103056550026,1095.8864248394966,-0.06634402486309506,0.06203828680573514,0.021551996130706,-0.016210845195052552,0.00360575975894115,-0.015323042473161599,7651.338742385218,10039.228424632543,8049.019263461692,5818.413074421822,6631.247666951851,5116.3403412269945,1.0,0.0,1.0,2022.0,1.0,1.0,,,0.0,,,,,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.576,44.333,15.747,9.972,0.738964001
IT_TR36,105708.75,117525.75,103044.25,0.5838467410559962,0.34558717002185635,0.6162954025177683,1.231766600026953,1.1129034387085857,1.271393668685087,943.8400573730469,1570.0316619873047,2257.4404296875,241.51670837402344,702.0768280029297,211.64566802978516,0.1637163245008266,0.16182914388341033,0.16518096169397378,0.0012190203459423,0.0005927108278972585,0.0017337092623875999,6.753783307541174e-05,4.4148523664838914e-05,6.403123488791567e-05,6.72765210229495e-07,3.7832837487201455e-07,1.23190681528974e-06,8.970791874464558e-13,-1.677527620969262e-12,6.892741138926576e-12,-6.544050394966753e-10,-9.25083585142798e-09,2.7116739519677153e-08,3.963111176434519e-12,2.6480457680649406e-12,8.812835285686837e-12,-1.0169743546288765,-1.0123086123602691,-1.0116649594581024,-1.0101978495115767,-1.0110536233010958,-1.0108693344926698,408.5438940045743,408.96708985021337,411.35584991252085,332.0120654650334,368.4648097195429,319.0450739063058,408.65509033203125,408.61827087402344,411.5443572998047,392.78156408303875,418.4599474506581,384.776404096939,331.78990173339844,369.68611907958984,324.04786682128906,1244.9905008673668,1342.7453335225582,1245.9905000329018,-0.03810314859860815,0.0106124350096502,0.06917310114282865,-0.058862356421177195,-0.024612578026857627,0.04424082827796705,10538.21626557751,10572.356531137588,10672.29798783483,6852.204905945141,8523.466586196846,6424.780701224493,1.0,0.0,1.0,2022.0,1.0,1.0,,,0.0,2.4,1.01,,,4.0,3.0,4.0,7.0,5.0,5.0,3.0,3.0,,,,,2.0,,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.5,53.706,15.607,13.705,0.707974498
IT_TR37,88971.0,102168.375,106129.5,0.5361127767964426,0.3662105112180109,0.5890758117243502,1.1846314104476832,1.0760000211460765,1.238057825854296,1910.9771728515625,1364.6014709472656,795.2579345703125,292.0592041015625,753.5824584960938,321.82057189941406,0.16170288741228006,0.1606399758689469,0.16332401133314883,0.0007683286801919,0.00016920388132581133,0.00120836285143145,7.789126729906689e-06,4.902973477517831e-05,3.219784384747988e-05,5.489299211866988e-08,2.3056696305410415e-07,3.2293044488124833e-07,5.91913197893937e-16,-4.970670886782224e-13,1.5851951453683296e-13,-7.359543668392142e-12,-1.9738175169170236e-09,3.614954359820107e-13,3.772744565442517e-14,1.7724092799222077e-14,9.51942071348914e-13,-0.9990948281984487,-1.0062201307850258,-0.9907447234797994,-0.9971270849784919,-0.997243372592352,-0.9849205803951534,370.1914623904828,376.1920144793716,415.74249426088267,308.6683573687502,352.75571720340406,332.08362987956343,366.0591735839844,376.26998138427734,410.0954895019531,355.43362849955776,384.1275122953206,394.47563015473554,308.99212646484375,349.79066467285156,331.19264221191406,1130.2712025046349,1222.6785776019096,1356.6631163954735,0.0199448110240772,-0.0357055250309938,-0.03783371199475945,0.0228927041381738,-0.002852832808217449,-0.050200624082841344,8468.167704006073,8903.584145664669,10561.04412061106,5995.291228160679,7591.251052521959,6863.646271567005,1.0,1.0,1.0,2022.0,1.0,1.0,,,0.0,2.5,0.84,,,4.0,4.0,4.0,7.0,5.0,5.0,2.0,1.0,,,,,2.0,,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.256,53.539,15.636,13.477,0.685024424
IT_TR38,84630.0,76287.0,71140.25,0.5643125797433796,0.39410970152328195,0.5602511120396004,1.212660882159438,1.1007454573326556,1.207756815069422,709.1180877685547,1717.0997314453125,713.3256378173828,937.1212463378906,666.8860855102539,412.25360107421875,0.16252136199385936,0.16065846106324422,0.16244458460336475,0.0009781017692783499,0.00032684502898091736,0.0008839909662858,2.3680781278278048e-05,2.226634706293152e-05,5.075125503267769e-05,2.467476451698415e-07,1.416224113634286e-07,5.669759649596293e-07,1.098338293671684e-12,3.572506788673948e-13,4.78833894892211e-12,6.482853646873008e-09,2.7077354451889507e-09,1.5875301197274875e-08,1.367183301251892e-13,1.2485212685189415e-13,1.1317070821980915e-14,-0.9739183898504851,-0.9863615024315779,-0.9777423821262485,-0.9770562308372404,-0.98261384248526,-0.9806416903913671,371.0222695423922,333.5400532307739,336.1990008471928,299.70140294914177,301.07244160416315,276.0084211196546,361.1719970703125,327.43548583984375,330.9918212890625,314.0383268677953,328.9002855972373,303.4007251144928,297.4980163574219,297.6289367675781,274.3102569580078,1103.8986181616783,1058.5432798564434,1023.4513970017433,0.02906490137407665,-0.0020451108627060743,-0.03617814759767875,0.015535141048857152,0.00031705520700603656,0.02395265558957015,8253.208470505884,6775.433256044294,6866.116010866527,5579.649873198425,5555.396620937243,4754.512125586711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT_TR39,136882.25,148486.5,140201.0,0.49955550873920984,0.5187578085041835,0.4604703028552913,1.1563168036887927,1.1696983847217564,1.126538289960776,728.4684143066406,2114.63330078125,2023.744384765625,255.99150085449216,860.667724609375,345.3926696777344,0.1610615737233248,0.161966603499814,0.1605775974540091,0.0005209579479642499,0.0007518404574548,0.0004089149984164,1.6470150618313093e-05,2.407740763756796e-05,9.406712196458893e-06,8.736805649946011e-08,1.322708030976931e-07,4.6893217903836864e-08,7.536216630020443e-14,-2.305880939884901e-13,1.51577629483549e-14,7.517787869195376e-10,-3.326732676809904e-09,2.7324631107116065e-10,-6.473432649308908e-14,5.0476960107603974e-14,-2.720723805315193e-14,-1.0059451808606883,-1.0233611222259127,-0.9835932861936634,-1.0089761358644445,-1.0251149686720835,-0.9838558444065276,451.3104360398113,482.811719183844,454.9542521298215,388.8049811736036,392.16012198096746,402.33997833770593,449.7514953613281,472.8853759765625,448.9855346679688,445.52547055202683,483.08280863636617,406.69521757699584,389.14378356933594,404.2797546386719,398.5532836914063,1664.8332080841064,1478.9230043888092,1467.9595792293549,0.0377480128802828,-0.0182320088431053,-0.0233190533807314,-0.01584598466964425,0.0493050183979772,0.0259234619412224,12621.22843193025,14114.16817191328,12723.372316540508,9534.136736118206,10036.997575140387,9886.907649834424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
